"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"34111","34111_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"38648","38648_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"34278","34278_1327865","8","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","2"
"38461","38461_1327865","8","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","2"
"34310","34310_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"38529","38529_1327865","8","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","2"
"34449","34449_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"34281","34281_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"35872","35872_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"38534","38534_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"38436","38436_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"34218","34218_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"34214","34214_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"34291","34291_1327865","8","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","2"
"34451","34451_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"34212","34212_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"34211","34211_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"39347","39347_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"35826","35826_1327865","8","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","2"
"34279","34279_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"35600","35600_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"34269","34269_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"38979","38979_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"34282","34282_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"38533","38533_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"38395","38395_1327865","8","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","2"
"38535","38535_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"39332","39332_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"38958","38958_1327865","8","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","2"
"35601","35601_1327865","8","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","2"
"34216","34216_1327865","8","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","2"
"39244","39244_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"34193","34193_1327865","8","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","2"
"38538","38538_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"39187","39187_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"34136","34136_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"38530","38530_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"39186","39186_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"34105","34105_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"34186","34186_1327865","8","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","2"
"35602","35602_1327865","8","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","2"
"34271","34271_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"38986","38986_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"35824","35824_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"34194","34194_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"38982","38982_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"34274","34274_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"38983","38983_1327865","8","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","2"
"38537","38537_1327865","8","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","2"
"34275","34275_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"38978","38978_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"38903","38903_1327865","6","1327865","Myanmar [Burma]","21.0","96.0","PCLI","independent political entity","6295630|6255147|MM","Earth|Asia|Myanmar [Burma]","1","1"
"36061","36061_3932488","8","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","2"
"35860","35860_3932488","6","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","1"
"36351","36351_3932488","8","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","2"
"36419","36419_3932488","8","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","2"
"39170","39170_3932488","8","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","2"
"37471","37471_3932488","6","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","1"
"36417","36417_3932488","6","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","1"
"36364","36364_3932488","6","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","1"
"37481","37481_3932488","6","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","1"
"36363","36363_3932488","8","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","2"
"36008","36008_3932488","8","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","2"
"36258","36258_3932488","6","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","1"
"37482","37482_3932488","6","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","1"
"36352","36352_3932488","6","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","1"
"38169","38169_3932488","6","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","1"
"35836","35836_3932488","8","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","2"
"36176","36176_3932488","6","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","1"
"35999","35999_3932488","6","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","1"
"35784","35784_3932488","8","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","2"
"36347","36347_3932488","6","3932488","Peru","-10.0","-75.25","PCLI","independent political entity","6295630|6255150|PE","Earth|South America|Peru","1","1"
"35807","35807_49518","8","49518","Rwanda","-2.0","30.0","PCLI","independent political entity","6295630|6255146|RW","Earth|Africa|Rwanda","1","2"
"31063","31063_49518","8","49518","Rwanda","-2.0","30.0","PCLI","independent political entity","6295630|6255146|RW","Earth|Africa|Rwanda","1","2"
"35809","35809_49518","8","49518","Rwanda","-2.0","30.0","PCLI","independent political entity","6295630|6255146|RW","Earth|Africa|Rwanda","1","2"
"34176","34176_49518","8","49518","Rwanda","-2.0","30.0","PCLI","independent political entity","6295630|6255146|RW","Earth|Africa|Rwanda","1","2"
"35805","35805_49518","8","49518","Rwanda","-2.0","30.0","PCLI","independent political entity","6295630|6255146|RW","Earth|Africa|Rwanda","1","2"
"30642","30642_49518","6","49518","Rwanda","-2.0","30.0","PCLI","independent political entity","6295630|6255146|RW","Earth|Africa|Rwanda","1","1"
"30637","30637_49518","6","49518","Rwanda","-2.0","30.0","PCLI","independent political entity","6295630|6255146|RW","Earth|Africa|Rwanda","1","1"
"38461","38461_1880251","8","1880251","Singapore","1.36667","103.8","PCLI","independent political entity","6295630|6255147|SG","Earth|Asia|Singapore","1","2"
"30732","30732_953987","6","953987","South Africa","-29.0","24.0","PCLI","independent political entity","6295630|6255146|ZA","Earth|Africa|South Africa","1","1"
"32965","32965_149590","6","149590","Tanzania","-6.0","35.0","PCLI","independent political entity","6295630|6255146|TZ","Earth|Africa|Tanzania","1","1"
"30732","30732_149590","6","149590","Tanzania","-6.0","35.0","PCLI","independent political entity","6295630|6255146|TZ","Earth|Africa|Tanzania","1","1"
"33017","33017_149590","8","149590","Tanzania","-6.0","35.0","PCLI","independent political entity","6295630|6255146|TZ","Earth|Africa|Tanzania","1","2"
"35680","35680_149590","8","149590","Tanzania","-6.0","35.0","PCLI","independent political entity","6295630|6255146|TZ","Earth|Africa|Tanzania","1","2"
"30612","30612_149590","8","149590","Tanzania","-6.0","35.0","PCLI","independent political entity","6295630|6255146|TZ","Earth|Africa|Tanzania","1","2"
"32991","32991_149590","8","149590","Tanzania","-6.0","35.0","PCLI","independent political entity","6295630|6255146|TZ","Earth|Africa|Tanzania","1","2"
"32987","32987_149590","6","149590","Tanzania","-6.0","35.0","PCLI","independent political entity","6295630|6255146|TZ","Earth|Africa|Tanzania","1","1"
"30966","30966_149590","6","149590","Tanzania","-6.0","35.0","PCLI","independent political entity","6295630|6255146|TZ","Earth|Africa|Tanzania","1","1"
"33037","33037_149590","8","149590","Tanzania","-6.0","35.0","PCLI","independent political entity","6295630|6255146|TZ","Earth|Africa|Tanzania","1","2"
"33050","33050_149590","6","149590","Tanzania","-6.0","35.0","PCLI","independent political entity","6295630|6255146|TZ","Earth|Africa|Tanzania","1","1"
"30607","30607_149590","6","149590","Tanzania","-6.0","35.0","PCLI","independent political entity","6295630|6255146|TZ","Earth|Africa|Tanzania","1","1"
"30617","30617_149590","8","149590","Tanzania","-6.0","35.0","PCLI","independent political entity","6295630|6255146|TZ","Earth|Africa|Tanzania","1","2"
"30615","30615_149590","8","149590","Tanzania","-6.0","35.0","PCLI","independent political entity","6295630|6255146|TZ","Earth|Africa|Tanzania","1","2"
"30603","30603_149590","8","149590","Tanzania","-6.0","35.0","PCLI","independent political entity","6295630|6255146|TZ","Earth|Africa|Tanzania","1","2"
"30602","30602_149590","6","149590","Tanzania","-6.0","35.0","PCLI","independent political entity","6295630|6255146|TZ","Earth|Africa|Tanzania","1","1"
"30330","30330_149590","6","149590","Tanzania","-6.0","35.0","PCLI","independent political entity","6295630|6255146|TZ","Earth|Africa|Tanzania","1","1"
"35677","35677_149590","8","149590","Tanzania","-6.0","35.0","PCLI","independent political entity","6295630|6255146|TZ","Earth|Africa|Tanzania","1","2"
"34931","34931_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"38461","38461_1605651","8","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","2"
"34283","34283_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"34309","34309_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"35096","35096_1605651","8","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","2"
"35050","35050_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"35086","35086_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"34692","34692_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"34569","34569_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"38174","38174_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"34618","34618_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"38962","38962_1605651","8","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","2"
"34068","34068_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"38242","38242_1605651","8","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","2"
"38738","38738_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"34204","34204_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"34818","34818_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"38740","38740_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"34691","34691_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"35383","35383_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"34637","34637_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"34820","34820_1605651","8","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","2"
"34863","34863_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"39145","39145_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"34862","34862_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"38660","38660_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"38661","38661_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"34762","34762_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"34286","34286_1605651","6","1605651","Thailand","15.5","101.0","PCLI","independent political entity","6295630|6255147|TH","Earth|Asia|Thailand","1","1"
"30623","30623_226074","8","226074","Uganda","1.25","32.5","PCLI","independent political entity","6295630|6255146|UG","Earth|Africa|Uganda","1","2"
"30981","30981_226074","6","226074","Uganda","1.25","32.5","PCLI","independent political entity","6295630|6255146|UG","Earth|Africa|Uganda","1","1"
"30986","30986_226074","8","226074","Uganda","1.25","32.5","PCLI","independent political entity","6295630|6255146|UG","Earth|Africa|Uganda","1","2"
"35623","35623_226074","6","226074","Uganda","1.25","32.5","PCLI","independent political entity","6295630|6255146|UG","Earth|Africa|Uganda","1","1"
"30259","30259_226074","6","226074","Uganda","1.25","32.5","PCLI","independent political entity","6295630|6255146|UG","Earth|Africa|Uganda","1","1"
"31116","31116_226074","8","226074","Uganda","1.25","32.5","PCLI","independent political entity","6295630|6255146|UG","Earth|Africa|Uganda","1","2"
"30718","30718_226074","8","226074","Uganda","1.25","32.5","PCLI","independent political entity","6295630|6255146|UG","Earth|Africa|Uganda","1","2"
"30985","30985_226074","8","226074","Uganda","1.25","32.5","PCLI","independent political entity","6295630|6255146|UG","Earth|Africa|Uganda","1","2"
"30977","30977_226074","8","226074","Uganda","1.25","32.5","PCLI","independent political entity","6295630|6255146|UG","Earth|Africa|Uganda","1","2"
"35860","35860_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"37808","37808_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"38379","38379_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"38290","38290_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"39157","39157_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"37519","37519_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"38313","38313_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"37809","37809_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"37833","37833_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"38380","38380_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"37939","37939_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"37537","37537_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"37525","37525_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"35907","35907_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"37290","37290_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"35978","35978_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"35877","35877_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"38163","38163_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"38316","38316_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"37924","37924_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"38298","38298_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"37918","37918_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"38318","38318_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"35885","35885_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"35833","35833_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"37523","37523_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"35742","35742_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"35986","35986_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"38053","38053_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"38056","38056_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"38059","38059_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"37440","37440_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"37496","37496_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"37838","37838_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"35974","35974_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"37944","37944_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"37443","37443_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"37826","37826_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"37920","37920_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"37804","37804_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"39431","39431_3625428","6","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","1"
"38297","38297_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"38159","38159_3625428","8","3625428","Venezuela","8.0","-66.0","PCLI","independent political entity","6295630|6255150|VE","Earth|South America|Venezuela","1","2"
"39147","39147_1562822","6","1562822","Vietnam","16.16667","107.83333","PCLI","independent political entity","6295630|6255147|VN","Earth|Asia|Vietnam","1","1"
"34896","34896_1562822","6","1562822","Vietnam","16.16667","107.83333","PCLI","independent political entity","6295630|6255147|VN","Earth|Asia|Vietnam","1","1"
"34332","34332_1562822","8","1562822","Vietnam","16.16667","107.83333","PCLI","independent political entity","6295630|6255147|VN","Earth|Asia|Vietnam","1","2"
"34330","34330_1562822","6","1562822","Vietnam","16.16667","107.83333","PCLI","independent political entity","6295630|6255147|VN","Earth|Asia|Vietnam","1","1"
"34331","34331_1562822","8","1562822","Vietnam","16.16667","107.83333","PCLI","independent political entity","6295630|6255147|VN","Earth|Asia|Vietnam","1","2"
"35302","35302_1562822","6","1562822","Vietnam","16.16667","107.83333","PCLI","independent political entity","6295630|6255147|VN","Earth|Asia|Vietnam","1","1"
"35271","35271_1562822","6","1562822","Vietnam","16.16667","107.83333","PCLI","independent political entity","6295630|6255147|VN","Earth|Asia|Vietnam","1","1"
"34646","34646_1562822","6","1562822","Vietnam","16.16667","107.83333","PCLI","independent political entity","6295630|6255147|VN","Earth|Asia|Vietnam","1","1"
"38898","38898_1562822","8","1562822","Vietnam","16.16667","107.83333","PCLI","independent political entity","6295630|6255147|VN","Earth|Asia|Vietnam","1","2"
